"","id","first_name","second_name","web_name","team","element_type","photo","team_name","short_team_name","strength","strength_overall_home","strength_overall_away","strength_attack_home","strength_attack_away","strength_defence_home","strength_defence_away"
"215",150,"Andrey","Nascimento dos Santos","Andrey Santos",6,3,"532605.jpg","Chelsea","CHE",3,1155,1235,1120,1170,1190,1300
"216",151,"Ângelo Gabriel","Borges Damaceno","Ângelo",6,3,"518620.jpg","Chelsea","CHE",3,1155,1235,1120,1170,1190,1300
"217",153,"Benoît","Badiashile","B.Badiashile",6,2,"242880.jpg","Chelsea","CHE",3,1155,1235,1120,1170,1190,1300
"218",154,"Lucas","Bergström","Bergström",6,1,"482158.jpg","Chelsea","CHE",3,1155,1235,1120,1170,1190,1300
"219",155,"Marcus","Bettinelli","Bettinelli",6,1,"122074.jpg","Chelsea","CHE",3,1155,1235,1120,1170,1190,1300
"220",157,"Moisés","Caicedo Corozo","Caicedo",6,3,"486672.jpg","Chelsea","CHE",3,1155,1235,1120,1170,1190,1300
"221",158,"Cesare","Casadei","Casadei",6,3,"505187.jpg","Chelsea","CHE",3,1155,1235,1120,1170,1190,1300
"222",159,"Trevoh","Chalobah","Chalobah",6,2,"180736.jpg","Chelsea","CHE",3,1155,1235,1120,1170,1190,1300
"223",161,"Carney","Chukwuemeka","Chukwuemeka",6,3,"478912.jpg","Chelsea","CHE",3,1155,1235,1120,1170,1190,1300
"224",162,"Levi","Colwill","Colwill",6,2,"460028.jpg","Chelsea","CHE",3,1155,1235,1120,1170,1190,1300
"225",163,"Marc","Cucurella Saseta","Cucurella",6,2,"179268.jpg","Chelsea","CHE",3,1155,1235,1120,1170,1190,1300
"226",164,"David Datro","Fofana","D.D.Fofana",6,4,"520295.jpg","Chelsea","CHE",3,1155,1235,1120,1170,1190,1300
"227",165,"Deivid Washington","de Souza Eugênio","Deivid",6,4,"617054.jpg","Chelsea","CHE",3,1155,1235,1120,1170,1190,1300
"228",166,"Kiernan","Dewsbury-Hall","Dewsbury-Hall",6,3,"215413.jpg","Chelsea","CHE",3,1155,1235,1120,1170,1190,1300
"229",168,"Enzo","Fernández","Enzo",6,3,"448047.jpg","Chelsea","CHE",3,1155,1235,1120,1170,1190,1300
"230",169,"Conor","Gallagher","Gallagher",6,3,"232787.jpg","Chelsea","CHE",3,1155,1235,1120,1170,1190,1300
"231",170,"Alfie","Gilchrist","Gilchrist",6,2,"514280.jpg","Chelsea","CHE",3,1155,1235,1120,1170,1190,1300
"232",171,"Malo","Gusto","Gusto",6,2,"482609.jpg","Chelsea","CHE",3,1155,1235,1120,1170,1190,1300
"233",172,"Reece","James","James",6,2,"225796.jpg","Chelsea","CHE",3,1155,1235,1120,1170,1190,1300
"234",173,"Omari","Kellyman","Kellyman",6,3,"549068.jpg","Chelsea","CHE",3,1155,1235,1120,1170,1190,1300
"235",174,"Roméo","Lavia","Lavia",6,3,"514356.jpg","Chelsea","CHE",3,1155,1235,1120,1170,1190,1300
"236",175,"Romelu","Lukaku Bolingoli","Lukaku",6,4,"66749.jpg","Chelsea","CHE",3,1155,1235,1120,1170,1190,1300
"237",176,"Malang","Sarr","M.Sarr",6,2,"204727.jpg","Chelsea","CHE",3,1155,1235,1120,1170,1190,1300
"238",177,"Noni","Madueke","Madueke",6,3,"248857.jpg","Chelsea","CHE",3,1155,1235,1120,1170,1190,1300
"239",178,"Marc","Guiu Paz","Marc Guiu",6,4,"499309.jpg","Chelsea","CHE",3,1155,1235,1120,1170,1190,1300
"240",179,"Mykhailo","Mudryk","Mudryk",6,3,"465920.jpg","Chelsea","CHE",3,1155,1235,1120,1170,1190,1300
"241",180,"Nicolas","Jackson","N.Jackson",6,4,"517052.jpg","Chelsea","CHE",3,1155,1235,1120,1170,1190,1300
"242",181,"Christopher","Nkunku","Nkunku",6,3,"213198.jpg","Chelsea","CHE",3,1155,1235,1120,1170,1190,1300
"243",182,"Cole","Palmer","Palmer",6,3,"244851.jpg","Chelsea","CHE",3,1155,1235,1120,1170,1190,1300
"244",183,"Đorđe","Petrović","Petrović",6,1,"457569.jpg","Chelsea","CHE",3,1155,1235,1120,1170,1190,1300
"245",184,"Renato","Palma Veiga","Renato Veiga",6,3,"551230.jpg","Chelsea","CHE",3,1155,1235,1120,1170,1190,1300
"246",185,"Robert","Sánchez","Sánchez",6,1,"215059.jpg","Chelsea","CHE",3,1155,1235,1120,1170,1190,1300
"247",187,"Tosin","Adarabioyo","Tosin",6,2,"109646.jpg","Chelsea","CHE",3,1155,1235,1120,1170,1190,1300
"248",189,"Wesley","Fofana","W.Fofana",6,2,"444463.jpg","Chelsea","CHE",3,1155,1235,1120,1170,1190,1300
"249",386,"Jadon","Sancho","Sancho",6,3,"209243.jpg","Chelsea","CHE",3,1155,1235,1120,1170,1190,1300
"250",560,"Pedro","Lomba Neto","Neto",6,3,"247632.jpg","Chelsea","CHE",3,1155,1235,1120,1170,1190,1300
"251",575,"Caleb","Wiley","Wiley",6,2,"488464.jpg","Chelsea","CHE",3,1155,1235,1120,1170,1190,1300
"252",581,"Filip","Jørgensen","Jørgensen",6,1,"508479.jpg","Chelsea","CHE",3,1155,1235,1120,1170,1190,1300
"253",621,"João","Félix Sequeira","João Félix",6,3,"428399.jpg","Chelsea","CHE",3,1155,1235,1120,1170,1190,1300
"254",695,"Samuel","Rak-Sakyi","Rak-Sakyi",6,3,"547692.jpg","Chelsea","CHE",3,1155,1235,1120,1170,1190,1300
"255",696,"Tyrique","George","George",6,3,"550615.jpg","Chelsea","CHE",3,1155,1235,1120,1170,1190,1300
"256",697,"Josh","Acheampong","Acheampong",6,2,"577016.jpg","Chelsea","CHE",3,1155,1235,1120,1170,1190,1300
"257",740,"Enzo","Maresca","Maresca",6,5,"100048548.jpg","Chelsea","CHE",3,1155,1235,1120,1170,1190,1300
"258",771,"Mathis","Amougou","Amougou",6,3,"609640.jpg","Chelsea","CHE",3,1155,1235,1120,1170,1190,1300
"259",774,"Aaron","Anselmino","Anselmino",6,2,"622758.jpg","Chelsea","CHE",3,1155,1235,1120,1170,1190,1300
"260",781,"Shumaira","Mheuka","Mheuka",6,4,"567119.jpg","Chelsea","CHE",3,1155,1235,1120,1170,1190,1300
"261",782,"Ishé","Samuels-Smith","Samuels-Smith",6,2,"536238.jpg","Chelsea","CHE",3,1155,1235,1120,1170,1190,1300
"262",787,"Genesis","Antwi","Genesis Antwi",6,2,"591382.jpg","Chelsea","CHE",3,1155,1235,1120,1170,1190,1300
"263",11,"Eddie","Nketiah","Nketiah",7,4,"205533.jpg","Crystal Palace","CRY",3,1150,1155,1140,1140,1160,1170
"264",160,"Ben","Chilwell","Chilwell",7,2,"172850.jpg","Crystal Palace","CRY",3,1150,1155,1140,1140,1160,1170
"265",190,"Naouirou","Ahamada","Ahamada",7,3,"466117.jpg","Crystal Palace","CRY",3,1150,1155,1140,1140,1160,1170
"266",193,"Cheick","Doucouré","C.Doucouré",7,3,"438464.jpg","Crystal Palace","CRY",3,1150,1155,1140,1140,1160,1170
"267",194,"Chris","Richards","C.Richards",7,2,"427623.jpg","Crystal Palace","CRY",3,1150,1155,1140,1140,1160,1170
"268",195,"Chadi","Riad Dnanou","Chadi Riad",7,2,"515621.jpg","Crystal Palace","CRY",3,1150,1155,1140,1140,1160,1170
"269",196,"Nathaniel","Clyne","Clyne",7,2,"57328.jpg","Crystal Palace","CRY",3,1150,1155,1140,1140,1160,1170
"270",197,"Malcolm","Ebiowei","Ebiowei",7,3,"450535.jpg","Crystal Palace","CRY",3,1150,1155,1140,1140,1160,1170
"271",199,"Eberechi","Eze","Eze",7,3,"232413.jpg","Crystal Palace","CRY",3,1150,1155,1140,1140,1160,1170
"272",200,"Marc","Guéhi","Guéhi",7,2,"209036.jpg","Crystal Palace","CRY",3,1150,1155,1140,1140,1160,1170
"273",201,"Dean","Henderson","Henderson",7,1,"172649.jpg","Crystal Palace","CRY",3,1150,1155,1140,1140,1160,1170
"274",202,"Rob","Holding","Holding",7,2,"156074.jpg","Crystal Palace","CRY",3,1150,1155,1140,1140,1160,1170
"275",203,"Will","Hughes","Hughes",7,3,"108413.jpg","Crystal Palace","CRY",3,1150,1155,1140,1140,1160,1170
"276",205,"Daichi","Kamada","Kamada",7,3,"209400.jpg","Crystal Palace","CRY",3,1150,1155,1140,1140,1160,1170
"277",206,"Jefferson","Lerma Solís","Lerma",7,3,"152551.jpg","Crystal Palace","CRY",3,1150,1155,1140,1140,1160,1170
"278",207,"Jean-Philippe","Mateta","Mateta",7,4,"231747.jpg","Crystal Palace","CRY",3,1150,1155,1140,1140,1160,1170
"279",208,"Matheus","França de Oliveira","M.França",7,3,"536694.jpg","Crystal Palace","CRY",3,1150,1155,1140,1140,1160,1170
"280",209,"Remi","Matthews","Matthews",7,1,"169593.jpg","Crystal Palace","CRY",3,1150,1155,1140,1140,1160,1170
"281",210,"Tyrick","Mitchell","Mitchell",7,2,"244723.jpg","Crystal Palace","CRY",3,1150,1155,1140,1140,1160,1170
"282",211,"Daniel","Muñoz","Muñoz",7,2,"247348.jpg","Crystal Palace","CRY",3,1150,1155,1140,1140,1160,1170
"283",212,"David","Ozoh","Ozoh",7,3,"531989.jpg","Crystal Palace","CRY",3,1150,1155,1140,1140,1160,1170
"284",213,"Jesurun","Rak-Sakyi","Rak-Sakyi",7,3,"450542.jpg","Crystal Palace","CRY",3,1150,1155,1140,1140,1160,1170
"285",214,"Jeffrey","Schlupp","Schlupp",7,3,"86417.jpg","Crystal Palace","CRY",3,1150,1155,1140,1140,1160,1170
"286",215,"Joel","Ward","Ward",7,2,"55494.jpg","Crystal Palace","CRY",3,1150,1155,1140,1140,1160,1170
"287",216,"Adam","Wharton","Wharton",7,3,"496221.jpg","Crystal Palace","CRY",3,1150,1155,1140,1140,1160,1170
"288",445,"Matt","Turner","Turner",7,1,"224068.jpg","Crystal Palace","CRY",3,1150,1155,1140,1140,1160,1170
"289",585,"Ismaïla","Sarr","I.Sarr",7,3,"232185.jpg","Crystal Palace","CRY",3,1150,1155,1140,1140,1160,1170
"290",644,"Franco","Umeh-Chibueze","Umeh-Chibueze",7,3,"574398.jpg","Crystal Palace","CRY",3,1150,1155,1140,1140,1160,1170
"291",645,"Justin","Devenny","Devenny",7,3,"489706.jpg","Crystal Palace","CRY",3,1150,1155,1140,1140,1160,1170
"292",646,"Asher","Agbinone","Agbinone",7,3,"579075.jpg","Crystal Palace","CRY",3,1150,1155,1140,1140,1160,1170
"293",647,"Kaden","Rodney","Rodney",7,3,"530318.jpg","Crystal Palace","CRY",3,1150,1155,1140,1140,1160,1170
"294",650,"Maxence","Lacroix","Lacroix",7,2,"437499.jpg","Crystal Palace","CRY",3,1150,1155,1140,1140,1160,1170
"295",666,"Caleb","Kporha","Kporha",7,2,"590012.jpg","Crystal Palace","CRY",3,1150,1155,1140,1140,1160,1170
"296",676,"Zach","Marsh","Marsh",7,4,"576980.jpg","Crystal Palace","CRY",3,1150,1155,1140,1140,1160,1170
"297",730,"Romain","Esse","Esse",7,3,"606921.jpg","Crystal Palace","CRY",3,1150,1155,1140,1140,1160,1170
"298",741,"Oliver","Glasner","Glasner",7,5,"100044409.jpg","Crystal Palace","CRY",3,1150,1155,1140,1140,1160,1170
"299",156,"Armando","Broja","Broja",8,4,"440323.jpg","Everton","EVE",3,1120,1145,1160,1160,1080,1130
"300",217,"Abdoulaye","Doucouré","A.Doucoure",8,3,"121599.jpg","Everton","EVE",3,1120,1145,1160,1160,1080,1130
"301",218,"Norberto Bercique","Gomes Betuncal","Beto",8,4,"486385.jpg","Everton","EVE",3,1120,1145,1160,1160,1080,1130
"302",219,"Jarrad","Branthwaite","Branthwaite",8,2,"480455.jpg","Everton","EVE",3,1120,1145,1160,1160,1080,1130
"303",220,"Dominic","Calvert-Lewin","Calvert-Lewin",8,4,"177815.jpg","Everton","EVE",3,1120,1145,1160,1160,1080,1130
"304",221,"Séamus","Coleman","Coleman",8,2,"59949.jpg","Everton","EVE",3,1120,1145,1160,1160,1080,1130
"305",222,"Idrissa","Gueye","Gana",8,3,"80801.jpg","Everton","EVE",3,1120,1145,1160,1160,1080,1130
"306",223,"James","Garner","Garner",8,3,"232928.jpg","Everton","EVE",3,1120,1145,1160,1160,1080,1130
"307",224,"Jack","Harrison","Harrison",8,3,"221399.jpg","Everton","EVE",3,1120,1145,1160,1160,1080,1130
"308",225,"Mason","Holgate","Holgate",8,2,"194164.jpg","Everton","EVE",3,1120,1145,1160,1160,1080,1130
"309",226,"Tim","Iroegbunam","Iroegbunam",8,3,"490094.jpg","Everton","EVE",3,1120,1145,1160,1160,1080,1130
"310",227,"João","Neves Virgínia","J.Virginia",8,1,"222627.jpg","Everton","EVE",3,1120,1145,1160,1160,1080,1130
"311",228,"Michael","Keane","Keane",8,2,"106611.jpg","Everton","EVE",3,1120,1145,1160,1160,1080,1130
"312",229,"Neal","Maupay","Maupay",8,4,"115382.jpg","Everton","EVE",3,1120,1145,1160,1160,1080,1130
"313",230,"Dwight","McNeil","McNeil",8,3,"433154.jpg","Everton","EVE",3,1120,1145,1160,1160,1080,1130
"314",231,"Vitalii","Mykolenko","Mykolenko",8,2,"224967.jpg","Everton","EVE",3,1120,1145,1160,1160,1080,1130
"315",232,"Iliman","Ndiaye","Ndiaye",8,4,"440993.jpg","Everton","EVE",3,1120,1145,1160,1160,1080,1130
"316",234,"Nathan","Patterson","Patterson",8,2,"243571.jpg","Everton","EVE",3,1120,1145,1160,1160,1080,1130
"317",235,"Jordan","Pickford","Pickford",8,1,"111234.jpg","Everton","EVE",3,1120,1145,1160,1160,1080,1130
"318",236,"James","Tarkowski","Tarkowski",8,2,"17761.jpg","Everton","EVE",3,1120,1145,1160,1160,1080,1130
"319",237,"Youssef","Ramalho Chermiti","Y. Chermiti",8,4,"491012.jpg","Everton","EVE",3,1120,1145,1160,1160,1080,1130
"320",238,"Ashley","Young","Young",8,2,"18892.jpg","Everton","EVE",3,1120,1145,1160,1160,1080,1130
"321",450,"Carlos","Alcaraz Durán","Alcaraz",8,3,"502697.jpg","Everton","EVE",3,1120,1145,1160,1160,1080,1130
"322",577,"Jesper","Lindstrøm","Lindstrøm",8,3,"463903.jpg","Everton","EVE",3,1120,1145,1160,1160,1080,1130
"323",582,"Jake","O'Brien","O'Brien",8,2,"512462.jpg","Everton","EVE",3,1120,1145,1160,1160,1080,1130
"324",603,"Harrison","Armstrong","Armstrong",8,3,"609873.jpg","Everton","EVE",3,1120,1145,1160,1160,1080,1130
"325",614,"Jenson","Metcalfe","Metcalfe",8,3,"491557.jpg","Everton","EVE",3,1120,1145,1160,1160,1080,1130
"326",624,"Asmir","Begovic","Begovic",8,1,"40349.jpg","Everton","EVE",3,1120,1145,1160,1160,1080,1130
"327",627,"Roman","Dixon","Dixon",8,2,"496178.jpg","Everton","EVE",3,1120,1145,1160,1160,1080,1130
"328",651,"Orel","Mangala","Mangala",8,3,"179519.jpg","Everton","EVE",3,1120,1145,1160,1160,1080,1130
"329",678,"Callum","Bates","Bates",8,3,"547801.jpg","Everton","EVE",3,1120,1145,1160,1160,1080,1130
"330",724,"Martin","Sherif","Sherif",8,4,"536241.jpg","Everton","EVE",3,1120,1145,1160,1160,1080,1130
"331",742,"David","Moyes","Moyes",8,5,"100000084.jpg","Everton","EVE",3,1120,1145,1160,1160,1080,1130
"332",773,"Isaac","Heath","Heath",8,3,"496279.jpg","Everton","EVE",3,1120,1145,1160,1160,1080,1130
"333",775,"Coby","Ebere","Coby Ebere",8,3,"504296.jpg","Everton","EVE",3,1120,1145,1160,1160,1080,1130
"334",803,"Reece","Welch","Welch",8,2,"474907.jpg","Everton","EVE",3,1120,1145,1160,1160,1080,1130
"335",10,"Reiss","Nelson","Nelson",9,3,"200641.jpg","Fulham","FUL",3,1155,1155,1150,1150,1160,1160
"336",19,"Emile","Smith Rowe","Smith Rowe",9,3,"209289.jpg","Fulham","FUL",3,1155,1155,1150,1150,1160,1160
"337",191,"Joachim","Andersen","Andersen",9,2,"174874.jpg","Fulham","FUL",3,1155,1155,1150,1150,1160,1160
"338",239,"Adama","Traoré","Adama",9,3,"159533.jpg","Fulham","FUL",3,1155,1155,1150,1150,1160,1160
"339",240,"Andreas","Hoelgebaum Pereira","Andreas",9,3,"156689.jpg","Fulham","FUL",3,1155,1155,1150,1150,1160,1160
"340",241,"Calvin","Bassey","Bassey",9,2,"232892.jpg","Fulham","FUL",3,1155,1155,1150,1150,1160,1160
"341",242,"Steven","Benda","Benda",9,1,"428971.jpg","Fulham","FUL",3,1155,1155,1150,1150,1160,1160
"342",243,"Tom","Cairney","Cairney",9,3,"76357.jpg","Fulham","FUL",3,1155,1155,1150,1150,1160,1160
"343",244,"Timothy","Castagne","Castagne",9,2,"166477.jpg","Fulham","FUL",3,1155,1155,1150,1150,1160,1160
"344",245,"Issa","Diop","Diop",9,2,"219924.jpg","Fulham","FUL",3,1155,1155,1150,1150,1160,1160
"345",246,"Luke","Harris","Harris",9,3,"515024.jpg","Fulham","FUL",3,1155,1155,1150,1150,1160,1160
"346",247,"Alex","Iwobi","Iwobi",9,3,"153133.jpg","Fulham","FUL",3,1155,1155,1150,1150,1160,1160
"347",248,"Bernd","Leno","Leno",9,1,"80201.jpg","Fulham","FUL",3,1155,1155,1150,1150,1160,1160
"348",249,"Saša","Lukić","Lukić",9,3,"212314.jpg","Fulham","FUL",3,1155,1155,1150,1150,1160,1160
"349",250,"Kevin","Mbabu","Mbabu",9,2,"120721.jpg","Fulham","FUL",3,1155,1155,1150,1150,1160,1160
"350",251,"Rodrigo","Muniz Carvalho","Muniz",9,4,"244042.jpg","Fulham","FUL",3,1155,1155,1150,1150,1160,1160
"351",252,"Raúl","Jiménez","Raúl",9,4,"102057.jpg","Fulham","FUL",3,1155,1155,1150,1150,1160,1160
"352",253,"Tim","Ream","Ream",9,2,"82514.jpg","Fulham","FUL",3,1155,1155,1150,1150,1160,1160
"353",254,"Harrison","Reed","Reed",9,3,"153366.jpg","Fulham","FUL",3,1155,1155,1150,1150,1160,1160
"354",255,"Antonee","Robinson","Robinson",9,2,"169528.jpg","Fulham","FUL",3,1155,1155,1150,1150,1160,1160
"355",256,"Jay","Stansfield","Stansfield",9,4,"490146.jpg","Fulham","FUL",3,1155,1155,1150,1150,1160,1160
"356",257,"Kenny","Tete","Tete",9,2,"167074.jpg","Fulham","FUL",3,1155,1155,1150,1150,1160,1160
"357",258,"Carlos Vinícius","Alves Morais","Vinicius",9,4,"245824.jpg","Fulham","FUL",3,1155,1155,1150,1150,1160,1160
"358",259,"Harry","Wilson","Wilson",9,3,"153682.jpg","Fulham","FUL",3,1155,1155,1150,1150,1160,1160
"359",579,"Ryan","Sessegnon","Sessegnon",9,2,"184349.jpg","Fulham","FUL",3,1155,1155,1150,1150,1160,1160
"360",586,"Jorge","Cuenca Barreno","J.Cuenca",9,2,"246301.jpg","Fulham","FUL",3,1155,1155,1150,1150,1160,1160
"361",604,"Josh","King","King",9,3,"577725.jpg","Fulham","FUL",3,1155,1155,1150,1150,1160,1160
"362",605,"Martial","Godo","Godo",9,3,"573062.jpg","Fulham","FUL",3,1155,1155,1150,1150,1160,1160
"363",622,"Sander","Berge","Berge",9,3,"207189.jpg","Fulham","FUL",3,1155,1155,1150,1150,1160,1160
"364",690,"Samuel","Amissah","Amissah",9,2,"591385.jpg","Fulham","FUL",3,1155,1155,1150,1150,1160,1160
"365",753,"Marco Alexandre","Saraiva da Silva","Silva",9,5,"100041800.jpg","Fulham","FUL",3,1155,1155,1150,1150,1160,1160
"366",772,"Willian","Borges da Silva","Willian",9,3,"47431.jpg","Fulham","FUL",3,1155,1155,1150,1150,1160,1160
"367",121,"Julio","Enciso","Enciso",10,3,"474120.jpg","Ipswich","IPS",2,1065,1065,1040,1040,1090,1090
"368",260,"Ali","Al-Hamadi","Al-Hamadi",10,4,"462387.jpg","Ipswich","IPS",2,1065,1065,1040,1040,1090,1090
"369",261,"Elkan","Baggott","Baggott",10,2,"517178.jpg","Ipswich","IPS",2,1065,1065,1040,1040,1090,1090
"370",262,"Nathan","Broadhead","Broadhead",10,3,"173818.jpg","Ipswich","IPS",2,1065,1065,1040,1040,1090,1090
"371",263,"Cameron","Burgess","Burgess",10,2,"122411.jpg","Ipswich","IPS",2,1065,1065,1040,1040,1090,1090
"372",264,"Wes","Burns","Burns",10,3,"149929.jpg","Ipswich","IPS",2,1065,1065,1040,1040,1090,1090
"373",265,"Conor","Chaplin","Chaplin",10,3,"196411.jpg","Ipswich","IPS",2,1065,1065,1040,1040,1090,1090
"374",266,"Harry","Clarke","H.Clarke",10,2,"232228.jpg","Ipswich","IPS",2,1065,1065,1040,1040,1090,1090
"375",267,"Leif","Davis","Davis",10,2,"455084.jpg","Ipswich","IPS",2,1065,1065,1040,1040,1090,1090
"376",268,"Liam","Delap","Delap",10,4,"463034.jpg","Ipswich","IPS",2,1065,1065,1040,1040,1090,1090
"377",269,"George","Edmundson","Edmundson",10,2,"214964.jpg","Ipswich","IPS",2,1065,1065,1040,1040,1090,1090
"378",270,"Jacob","Greaves","Greaves",10,2,"449429.jpg","Ipswich","IPS",2,1065,1065,1040,1040,1090,1090
"379",271,"Marcus","Myers-Harness","Harness",10,3,"167191.jpg","Ipswich","IPS",2,1065,1065,1040,1040,1090,1090
"380",272,"George","Hirst","Hirst",10,4,"222625.jpg","Ipswich","IPS",2,1065,1065,1040,1040,1090,1090
"381",273,"Cameron","Humphreys","Humphreys",10,3,"524180.jpg","Ipswich","IPS",2,1065,1065,1040,1040,1090,1090
"382",274,"Omari","Giraud-Hutchinson","Hutchinson",10,3,"503301.jpg","Ipswich","IPS",2,1065,1065,1040,1040,1090,1090
"383",275,"Ben","Johnson","Johnson",10,2,"222018.jpg","Ipswich","IPS",2,1065,1065,1040,1040,1090,1090
"384",276,"Freddie","Ladapo","Ladapo",10,4,"94926.jpg","Ipswich","IPS",2,1065,1065,1040,1040,1090,1090
"385",277,"Massimo","Luongo","Luongo",10,3,"106606.jpg","Ipswich","IPS",2,1065,1065,1040,1040,1090,1090
"386",278,"Sam","Morsy","Morsy",10,3,"74944.jpg","Ipswich","IPS",2,1065,1065,1040,1040,1090,1090
"387",279,"Corrie","Ndaba","Ndaba",10,2,"246265.jpg","Ipswich","IPS",2,1065,1065,1040,1040,1090,1090
"388",280,"Cieran","Slicker","Slicker",10,1,"434044.jpg","Ipswich","IPS",2,1065,1065,1040,1040,1090,1090
"389",281,"Jack","Taylor","Taylor",10,3,"231899.jpg","Ipswich","IPS",2,1065,1065,1040,1040,1090,1090
"390",282,"Axel","Tuanzebe","Tuanzebe",10,2,"180804.jpg","Ipswich","IPS",2,1065,1065,1040,1040,1090,1090
"391",283,"Christian","Walton","Walton",10,1,"108813.jpg","Ipswich","IPS",2,1065,1065,1040,1040,1090,1090
"392",284,"Luke","Woolfenden","Woolfenden",10,2,"220583.jpg","Ipswich","IPS",2,1065,1065,1040,1040,1090,1090
"393",359,"Kalvin","Phillips","Phillips",10,3,"155405.jpg","Ipswich","IPS",2,1065,1065,1040,1040,1090,1090
"394",568,"Arijanet","Muric","Muric",10,1,"232917.jpg","Ipswich","IPS",2,1065,1065,1040,1040,1090,1090
"395",569,"Jaden","Philogene","Jaden",10,3,"481624.jpg","Ipswich","IPS",2,1065,1065,1040,1040,1090,1090
"396",583,"Conor","Townsend","Townsend",10,2,"108053.jpg","Ipswich","IPS",2,1065,1065,1040,1040,1090,1090
"397",611,"Sam","Szmodics","Szmodics",10,3,"172453.jpg","Ipswich","IPS",2,1065,1065,1040,1040,1090,1090
"398",619,"Jens","Cajuste","Cajuste",10,3,"454667.jpg","Ipswich","IPS",2,1065,1065,1040,1040,1090,1090
"399",630,"Dara","O'Shea","O'Shea",10,2,"216616.jpg","Ipswich","IPS",2,1065,1065,1040,1040,1090,1090
"400",631,"Jack","Clarke","J.Clarke",10,3,"443261.jpg","Ipswich","IPS",2,1065,1065,1040,1040,1090,1090
"401",632,"Chiedozie","Ogbene","Ogbene",10,3,"229164.jpg","Ipswich","IPS",2,1065,1065,1040,1040,1090,1090
"402",715,"Ben","Godfrey","Godfrey",10,2,"198826.jpg","Ipswich","IPS",2,1065,1065,1040,1040,1090,1090
"403",743,"Kieran","McKenna","McKenna",10,5,"100047417.jpg","Ipswich","IPS",2,1065,1065,1040,1040,1090,1090
"404",764,"Alex","Palmer","Palmer",10,1,"112520.jpg","Ipswich","IPS",2,1065,1065,1040,1040,1090,1090
"405",799,"Somto","Boniface","Boniface",10,2,"547693.jpg","Ipswich","IPS",2,1065,1065,1040,1040,1090,1090
"406",800,"Tom","Taylor","Tom Taylor",10,3,"592712.jpg","Ipswich","IPS",2,1065,1065,1040,1040,1090,1090
"407",117,"Facundo","Buonanotte","Buonanotte",11,3,"536916.jpg","Leicester","LEI",2,975,975,1000,1020,990,990
"408",192,"Jordan","Ayew","J.Ayew",11,3,"80146.jpg","Leicester","LEI",2,975,975,1000,1020,990,990
"409",198,"Odsonne","Edouard","Edouard",11,4,"199670.jpg","Leicester","LEI",2,975,975,1000,1020,990,990
"410",285,"Boubakary","Soumaré","B.Soumaré",11,3,"225902.jpg","Leicester","LEI",2,975,975,1000,1020,990,990
"411",286,"Tom","Cannon","Cannon",11,4,"461416.jpg","Leicester","LEI",2,975,975,1000,1020,990,990
"412",287,"Hamza","Choudhury","Choudhury",11,3,"197469.jpg","Leicester","LEI",2,975,975,1000,1020,990,990
"413",288,"Conor","Coady","Coady",11,2,"94147.jpg","Leicester","LEI",2,975,975,1000,1020,990,990
"414",289,"Patson","Daka","Daka",11,4,"245419.jpg","Leicester","LEI",2,975,975,1000,1020,990,990
"415",290,"Bobby","De Cordova-Reid","De Cordova-Reid",11,3,"96994.jpg","Leicester","LEI",2,975,975,1000,1020,990,990
"416",291,"Wout","Faes","Faes",11,2,"218218.jpg","Leicester","LEI",2,975,975,1000,1020,990,990
"417",292,"Michael","Golding","Golding",11,3,"549640.jpg","Leicester","LEI",2,975,975,1000,1020,990,990
"418",293,"Mads","Hermansen","Hermansen",11,1,"467189.jpg","Leicester","LEI",2,975,975,1000,1020,990,990
"419",294,"Daniel","Iversen","Iversen",11,1,"207270.jpg","Leicester","LEI",2,975,975,1000,1020,990,990
"420",295,"James","Justin","Justin",11,2,"220627.jpg","Leicester","LEI",2,975,975,1000,1020,990,990
"421",296,"Victor","Kristiansen","Kristiansen",11,2,"481510.jpg","Leicester","LEI",2,975,975,1000,1020,990,990
"422",297,"Wanya","Marçal-Madivádua","Marcal",11,3,"461584.jpg","Leicester","LEI",2,975,975,1000,1020,990,990
"423",298,"Stephy","Mavididi","Mavididi",11,3,"154048.jpg","Leicester","LEI",2,975,975,1000,1020,990,990
"424",299,"Kasey","McAteer","McAteer",11,3,"461587.jpg","Leicester","LEI",2,975,975,1000,1020,990,990
"425",300,"Wilfred","Ndidi","Ndidi",11,3,"203341.jpg","Leicester","LEI",2,975,975,1000,1020,990,990
"426",301,"Caleb","Okoli","Okoli",11,2,"473341.jpg","Leicester","LEI",2,975,975,1000,1020,990,990
"427",302,"Ricardo","Barbosa Pereira","Ricardo",11,2,"111931.jpg","Leicester","LEI",2,975,975,1000,1020,990,990
"428",303,"Harry","Souttar","Souttar",11,2,"194190.jpg","Leicester","LEI",2,975,975,1000,1020,990,990
"429",304,"Jakub","Stolarczyk","Stolarczyk",11,1,"436680.jpg","Leicester","LEI",2,975,975,1000,1020,990,990
"430",305,"Luke","Thomas","Thomas",11,2,"244619.jpg","Leicester","LEI",2,975,975,1000,1020,990,990
"431",306,"Jamie","Vardy","Vardy",11,4,"101668.jpg","Leicester","LEI",2,975,975,1000,1020,990,990
"432",307,"Jannik","Vestergaard","Vestergaard",11,2,"93100.jpg","Leicester","LEI",2,975,975,1000,1020,990,990
